user_id,int_u_id,latent_1,n_reviews
-0b84SUGVN0YkG5j2MCmBw,0,1.6939242618595425,46
-0xvtvwuPBMnFxj71obLaA,1,1.797308263035575,18
-1it-1oll1OOP6KMsF-Auw,2,1.6492143146015064,11
-3a9i4F7Xtx63kbXIhtUOw,3,2.14636105740493,7
-4LBQwoirPM6VPLj4Ko-Bg,4,1.4578678237132205,29
-5Q56Z3K0ZpaDStmOPCt5g,5,1.6681877703848347,9
-5e4VTnu_pR4Gpv3VSncaw,6,1.413586397910141,40
-6559fkJ6rCWIZDbqVUomA,7,1.8837470888534913,29
-6iqrpnSPBW2plS8y7-cLA,8,1.6373089202727586,10
-77qd8rkbWZq9eN7YcYefA,9,1.492306454431702,9
-8mGZ-pJi-NcjZckuz1M7A,10,1.1788203845923493,12
-B3Ba5F7Cd5dbAdw5p4Nkg,11,1.3469179369614401,18
-C0suJCZXOM93IuqIBaOew,12,1.5134727652344604,40
-CIKKPeyjqN5SD7lVfIUZQ,13,1.5971145840485574,10
-EWQZjRHAKMddHW_dZTvdw,14,1.446140410081581,32
-FGswzMnnSADz0FBRZBX9g,15,1.4063993190672828,15
-GNRfTJWgLmJu1jincRJyg,16,1.520998516728154,11
-IFxuGyIUwhd9SIPK2_VfQ,17,1.30871523426268,10
-Is9MqRfnqsI4YviQxCRHQ,18,1.327446643463099,9
-KEyOxTbznXFsZzFBzCwFg,19,1.5882376507317775,11
-Kbod99nBgrwI8CGywvFXQ,20,1.6880340738774369,11
-MSNjGYgsGmRQHHG-1wbjw,21,1.1337791575130043,6
-Qb85svvwMN_gkS0x3zbBw,22,1.410351690206361,14
-QmN79YXhQ3X6tckgwrYAg,23,1.3173913358554952,22
-TgH6o0YR2mNwV-RDFNiMg,24,1.4672036850968242,39
-TkqYJ_zBoyjiC1DGLMdPw,25,1.898397980098089,9
-Trjhh3lWo2oJPvozqcbhw,26,1.4104232994043626,9
-Us89R9LDgSqF_riZRy4_w,27,1.598572810525138,30
-VArBeF2DEFl6C30W9bccw,28,1.5061037900329362,14
-VRHa-tslKTDa5ycZgATPA,29,1.8799811352677998,7
-X7j6oEN4pIciTFtUX3RdQ,30,1.5752085930097752,8
-Y5aezGZh26k3cY8rabG2Q,31,1.6387890639776619,12
-Z7qT8zAczflAlu8TonYGg,32,1.1374702040552251,10
-ZlBgVsg4Jw_S8LrjtlQ2w,33,1.8782829793637201,24
-_FS4txFBj6eJ9tEwG0qdQ,34,1.7428373387512262,7
-au58wpCb4oX-_N-tKjonA,35,1.3841546630964336,18
-brOhLyLDdkvo4UjMCAo6Q,36,1.6973783261701405,33
-e3_4nMdSYLBH1oSzAWybQ,37,1.739506851298441,9
-faZC5RdSEyAkCyqDTvOZg,38,1.855960178760513,4
-g0euqUjlkSM9NDM1C9uxQ,39,1.3181401469582366,11
-ge5mo0sJGgqaoAmP_Oy4w,40,1.59266172687498,13
-iJm_-CVBUejp4S85KDLzA,41,0.9969536717870672,9
-k4fVBIpOD86sejzPWVP4g,42,1.5953494092414497,12
-krBCF2nRkuD2bS9YTNq7w,43,1.4921868601784765,7
-lECZL-T3Wa624xWNU7Anw,44,1.6417168060608796,6
-lMsWLJgxtpxu2FkbReFBQ,45,1.5999244072026133,16
-oxbnDJfeFFtoVNPkY5xKg,46,1.8514594243622229,7
-pFMc6fmgRZ51x991TGw8A,47,1.611058364690617,33
-pbzBsSnwitRWk8lbFjlMw,48,1.67856928330026,13
