user_id,int_u_id,latent_1,n_reviews
---1lKK3aKOuomHnwAkAow,0,1.5864093687198129,56
--RlSfc-QmcHFGHyX6aVjA,1,1.4719461089224264,61
-0HhZbPBlB1YZx3BhAfaEA,2,1.539161974003871,35
-267Yx8RmdP6io2-qI4UcQ,3,1.6397775138277055,119
-2UOdDlzg7XLuUuyOrldhA,4,1.5118340932240282,38
-2gOxVWcnBr5DclrrsWXCA,5,1.57572783866696,57
-3s52C4zL_DHRK0ULG6qtg,6,1.4771247025725147,20
-4JDJeFS0YAYSiSvIshGLQ,7,1.4711801727085583,37
-50XWnmQGqBgEI-9ANvLlg,8,1.5831442797150888,132
-57uOzAWlx__p6QlX1pojA,9,1.6763235618524799,23
-594af_E7Z9VVjQc9pJK3g,10,1.4994989027351087,75
-5ye1ya0wRQhNRF9NfQ1fA,11,1.5880301644962311,24
-6sK3CL1g1OP1FMawX2hxA,12,1.7555163807013312,18
-7IMRsmV-Gt7KAK3yivZGQ,13,1.6000071619553935,27
-7bM_DeL2Kj2CuYuVDsLNg,14,1.383361009546457,53
-8EnCioUmDygAbsYZmTeRQ,15,1.6018899966919948,77
-8FDlhUsu5_lVONV_aOnGA,16,1.40831418793632,16
-8MEYFYRHzGEgqBsDV6m2A,17,1.537453403658843,21
-8bfKCvDClxD3iKX9o7J5w,18,1.3610229552784257,27
-8syaSLDbMXW2F2FApVgig,19,1.4329702279220977,81
-95gDpECFDSjWEL1AIrkAA,20,1.0469228772257966,39
-9da1xk7zgnnfO1uTVYGkA,21,1.73266399728701,22
-AGXyI_K8StzQ7CGehQ2tQ,22,1.6648642264059637,43
-AXCpsIGp5Wq1e6wVX4YlA,23,1.1993054131389498,25
-Ak9LVDH8GYyWtIMnNo5Ug,24,1.8360837969428692,23
-B6V0kjokTlOe3GFojv84w,25,1.6501024998117415,16
-B731Wh1510uXX9eC1orQQ,26,1.320529573201732,18
-BevLRnJhh9JeIT2g5I3mQ,27,1.729836511191165,35
-C-l8EHSLXtZZVfUAUhsPA,28,1.5107754769300261,104
-CxzWyvRj3b3tvFdelf38w,29,1.7397267633793363,23
-DlNrkkd5iUXwdfmSGx5ew,30,1.6789682640171881,18
-EJorVxe7h2GSxdiRyMmDA,31,1.282065225303851,72
-Fy91nyOFqPv9M_MaZ4W2g,32,1.656911062292873,95
-HAHTQeOzHX5TCDb7qs9Yw,33,1.7418223548374538,38
-HdbkVr80PlnsNSLbgW-7g,34,1.486414628497681,15
-ILUcUiVCepCKKC-Wpel5g,35,1.6633133183373319,16
-IcuwptriARnTWf_EaqgrA,36,1.4982320975381602,30
-KeEr7ZLjbOskY6GGE54hQ,37,1.3875085767799091,39
-LhU9PZZKaP_xFa_rjo9jQ,38,1.52527629729807,31
-MqEeaw31xIn1U8mSPWG-Q,39,1.6512404880446738,28
-NbeVN5tnwdyYAvdNkKMjw,40,1.5865880762108264,22
-Ng6kNjzZee-hT-RZYg_Eg,41,1.1893526533081566,37
-Ox7QPz0G56GOzT0ex-f5Q,42,1.5757202588999986,101
-PAOMIe7lqq1x5GB1pcKMg,43,1.4605769037865086,32
-PHC1ulwHkY4LEmMqmFwPg,44,1.633585739231905,59
-PUQqO7rbjmdQ0KwYcbGAg,45,1.4757499406066035,29
-QViqz6QGfMLUYLY73lysg,46,1.62575898919091,72
-SWRw9-1ARVKLAWE0Sxw1Q,47,1.440964457721935,58
-SjQXQd-IRfOdUdYYwWGOQ,48,1.5902837255410875,40
-URAJU5BQAM2F1_SNna81g,49,1.75819195313367,20
-VOylYXNq7sG6As966yTxA,50,1.6089790725108655,20
-Vrb0dmE3AxJuJ0dyVY4NA,51,1.5057167332384434,63
-WCWlsVGhxaLQMfpKuuKhw,52,1.8088035015970383,57
-WYbVngIGDQ81MY12UtwnA,53,1.6686472153104395,41
-XN6b7pqV2lghQgrIgu3vQ,54,1.6792660775553852,24
-XvB5TvlGahyamqIsJO-fg,55,1.1959734473169072,22
-YLiMJ0xeWxqny9O9YKzoA,56,1.709940586681964,24
-YV1yESQXqR3vpIgBjKDsw,57,1.4572316085647503,22
-Z0uXJn_uP3U0h-e31sTKw,58,1.610106697963542,45
-aV7azrzW2rlAm6G4DA-cw,59,1.5461893675034617,31
-c9G-JHNqrPY0_UU9j7BJA,60,1.636081179206671,22
-d1-LUHXVOw2t3bdJHg26Q,61,1.5272625128474364,21
-dDBNkNgZYyHagrYW60wxg,62,1.5465021901405003,31
-eVBjD2-3MJzIyJwwtcGsg,63,1.622849921717368,18
-fUARDNuXAfrOn4WLSZLgA,64,1.6299677106198567,47
-fzk0slIjoFQD1eWjx1uWw,65,1.3893811840683392,58
-gQm-IoK2_BMEMx9OgtQnw,66,1.6147224597827834,62
-gSz76_bKNJsKM2adr12yw,67,1.6220345675534622,73
-gc1y2tmDyOJXnMbV_wKpA,68,1.8032377994621318,16
-go-R_jzvYLYngQbfKN4_A,69,1.5543478261439982,23
-gzqF2ucnXwHf64_k2Hoxg,70,1.578052640479947,23
-h1egejDRkjnpm44_mRbAw,71,1.6547202822580844,28
-hYYjAXSAa657rY0ANtTGQ,72,1.3738711559894965,28
-hxUwfo3cMnLTv-CAaP69A,73,1.5626499619276626,40
-j-8EX-ebLXybLAdDQOGzw,74,1.4795554402948492,30
-jL7hLAAwOnCAWKQlL9Wew,75,1.6139279941862172,16
-jSTFDuaDXMrLYvU1KbK5Q,76,1.482710347436558,7
-jpu5KX95HLWJdztLq53uQ,77,1.5068487444155276,32
-k5yFUChotBMGQgHdFZvLQ,78,1.6169030914589742,100
-kRQLEDxrEBVNXImyAt_ug,79,1.329477908355283,35
-ki-qIZHP4zZ2D49-b8ZzA,80,1.4472457257161482,47
-lh59ko3dxChBSZ9U7LfUw,81,1.4844794266837935,59
-mzS8ZrsN5vIhAM22gcS3Q,82,1.4717269975996747,20
-oA7Jp8N-3zKnNGRFb2-Yw,83,1.5598769821478276,49
-onC-AjB6FVFY5PhZ9cpLQ,84,1.0698378160313815,9
-ouzfV5nm0Fmv3JRLXegmQ,85,1.1101930147908388,58
-p2ISrtcOFS87T2pkyIaNw,86,1.5646031429610914,30
-pCIK2f47lHXiAw-uiD-aQ,87,1.4675946451776667,25
-pK19DQpcR5mSFlHG0d-6w,88,1.7580528072160087,16
-qj9ouN0bzMXz1vfEslG-A,89,1.4305951996231137,42
-r2tywPFg7lCw9hPpHsk_w,90,1.7138454059529447,25
-rcRDdO_dQgx24TKlkVMUA,91,1.4659759097778915,20
-rmPWXNPHznNuGBJXYQXHg,92,1.3721874681452628,21
-shHTy1CEmSMPVSehdASaw,93,1.3739785023994482,33
-tnodf38uCXjogMhZtcWxw,94,1.4456465096874904,37
-uk4wYCSmjWz8vH9XkqroA,95,1.7693143634777366,45
-vBbg7fTK3y8W0PtpzlLWQ,96,1.4656703774294988,48
-vjSUjoYYROCHImyLenDNA,97,1.6368116987195944,61
-xDW3gYiYaoeVASXywTPgw,98,1.499535039568579,128
-yQ5tp-artaRI42NVcsUag,99,1.5876964719719189,31
-ycSxNIXm1IcfMbbTItRCA,100,1.5334388492669433,37
01prx46XR0mMJpNjpGeS6Q,101,1.5102142936880627,19
02OEHTLPT-OHckqvKsa8GA,102,1.7060722776992463,33
03iMNggjXP2tOkfih15ccA,103,1.6036707485792252,51
048mif2uzPN800T90sAmyw,104,1.5354913058505704,27
06mgo1PAxFITuoAhi-9LPQ,105,1.6378188072522983,26
06xIElWq6CAvmtk1xHJWNA,106,1.673061080483943,61
08mOpJRCpZe3D8UHszP4FA,107,1.2902845147233715,25
09Jn_afJxwZ20eukds1nxA,108,1.3107152508489028,57
0BoO48jZw2kjJjwgwIjbLw,109,0.9807030190429027,51
0C65lVj_ujVYDs7b2yYBAA,110,1.6252737750521327,59
0D5WAgaOM1M00t3KIEf_Fw,111,1.442778640194572,68
0DGh3LaLFDDES3OtOqGq1w,112,1.2396781307615046,27
0DuGrgNXUcoyp10ZQe0mQQ,113,1.6124792610114471,22
0E2Q9mJsMdQ0hRkKTVWuag,114,1.5133521941648354,30
0EJNWlsatHyfSr2jJ3BJ6g,115,1.6693839701030857,30
0FMte0z-repSVWSJ_BaQTg,116,1.488781945937433,217
0G9BcXSQscv_GnhlNwFfjw,117,1.2642400218679661,83
0H-zIyvxf94D11173f63xg,118,1.646227397426714,19
0HuYmSeNfDwBJGHmTJa8rg,119,1.9471463942152984,21
0JzIDpRUdnc_qgo5MEy5rA,120,1.2724527874624134,22
0KeT9NKimYkHN0wlrij-dg,121,1.3595019172374705,140
0KueQxXgax9GlbZ0UNaGlg,122,1.60098652057513,86
0Kz8_kEnQcnztdGrovnWFw,123,1.7896085521074891,26
0LzxzSM6oqOilJ_Tx8AXzg,124,1.63508025304246,23
0ObIfSgndeeR_kGlo1S7Ww,125,1.6217585431687036,32
0PCLXm980h0xa_VNspWHiw,126,1.7332037787087073,31
0PDuIlK-VLy3oZNngNeaWQ,127,1.979637901533327,17
0Q-F7_msOEOwnNlE8WsQuQ,128,1.5606309137127035,32
0QdwQLVxZpgy9Qb2Qakflw,129,1.5128600851726113,40
0QeJC2inz6P-OVzROU_LNw,130,1.5472717332830366,27
0QfV3xDQ87R8mBqa1W7xlQ,131,1.8276459660125361,29
0RS9T_2NPdt2NniR08CL8Q,132,1.6338757704015767,19
0YBJMg4H0SGqYZbZTxnSOg,133,1.3870757794486324,16
0ZOt5C0H0HgOIJ3fBj361g,134,1.4960650573679817,33
0ZpApT0cq3Kg0SIwSUKyNQ,135,1.7179085483202352,12
0ZrfHMZ4EaXP9zR6AFd7CA,136,1.5655399152820189,32
0_J-edyZgAkDPHjpZKmiMg,137,1.4251051575017186,24
0bwmSWsi5WZfcDu61ZMGhg,138,1.4973777585040606,60
0c0d6-jwJoAlwMVcOowEQg,139,1.45898742618449,15
0cyp4yH4XUkOKcQuP3_G7A,140,1.667091809415467,24
