business_id,name,city,latitude,longitude,review_count,stars,Restaurants,Shopping,Beauty & Spas,Nightlife,Bars,Active Life,Fashion,Coffee & Tea,Arts & Entertainment,Hotels & Travel,int_b_id,latent_1
piGQNN6ECbSC0agHhvoVeg,Luxy Nail Salon,Las Vegas,36.0194746369,-115.11738538700001,221,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.284134086857378
3X7dy9FD3fQ8fQ-WBBzDMw,Freakin' Frog,Las Vegas,36.103953000000004,-115.13621499999999,165,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2.4499796259905766
kJl3l4fSa2spv_Mkhgogmg,Ito'y Sariling Atin,Las Vegas,36.1430355663,-115.13705937,103,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.205070823686509
Pob7ibbNT29--69nxXEP2g,The Chandelier,Las Vegas,36.1100836838,-115.17317900799999,904,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,2.5975882481470127
KaGZE0_o1EmmSN4Fo_cpUw,Public House,Las Vegas,36.0954151675,-115.17497034200001,198,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4,1.8874507070079412
_pBXtjN43eqMV0XZTz7nmw,Surrender Nightclub,Las Vegas,36.126884132600004,-115.16701428100001,794,3.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.335611593298099
DO3FefiMYiPYsEl6O8W2dw,The Las Vegas Grille,Las Vegas,36.1434735,-115.2622382,82,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.653995410147691
f9sU31meK0bqAD7922sCog,Sage,Las Vegas,36.1081923221,-115.17601346100001,917,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2.6749780465717987
Do4n_yK_K6DmR9_Es5qwlA,Drugstore Cafe,Las Vegas,36.1265953,-115.1653652,148,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,2.180042234426963
5iSmZO0SrKU6EoXK_1M8Kw,Monte Carlo Hotel And Casino,Las Vegas,36.1051256,-115.17523259999999,2080,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9,1.8850325114633444
xkVMIk_Vqh17f48ZQ_6b0w,Tom Colicchio's Craftsteak,Las Vegas,36.102918,-115.169751,1915,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2.584110947296774
XlUuMGMvkzy_QLAUTEe-fw,Dumpling King,Las Vegas,36.126078799999995,-115.2198304,120,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2.293852907766847
d4qwVw4PcN-_2mK2o1Ro1g,Pink Taco,Las Vegas,36.1100828,-115.15387140000001,841,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2.049567276762118
ylYjgqY94UdyWCKNih2EwA,Charming Charlie - Las Vegas,Las Vegas,36.0684717,-115.1743346,64,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13,2.4065225170494524
4k3RlMAMd46DZ_JyZU0lMg,Ramen Sora,Las Vegas,36.12652620000001,-115.2017756,1008,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2.588083915750677
Po0QGzgwFrfnGJEi_akCjA,Korean Garden BBQ House,Las Vegas,36.125908,-115.19790400000001,260,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1.9791700989384553
2fqHO2vFbcwVV27c_Irm8Q,Galaxy Cannery Theatre,Las Vegas,36.23855,-115.11908759999999,236,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16,2.6845568707112664
YCEZLECK9IToE8Mysorbhw,Daily Kitchen Modern Eatery and Rotisserie,Las Vegas,36.1242687,-115.32540949999999,143,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2.3101624443154636
h3pMMRwqBjMeMtk0_qQzRQ,Mezzo Bistro and Wine,Las Vegas,36.2371812,-115.2311905,332,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,2.2206132030979266
6xgcHeLad-VaoTIQewK84A,N9NE Steakhouse,Las Vegas,36.11475,-115.1941,800,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,2.5189714405530825
E6VoYfE4YDQueOHYpdyQaQ,Empire Bagels,Las Vegas,36.0772861605,-115.298175927,76,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,2.0547172958062516
VzUo-RURV3VnfNItAYM8yg,Boba Hut,Las Vegas,36.087483,-115.24378200000001,181,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21,2.5264989646703597
SVUxmYs6_TvX5kWv0ok-MA,No. 1 Boba Tea,Las Vegas,36.012512052699996,-115.119699971,215,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22,2.4103076025594623
-sjCxkxv6xU5rEVLFybAuA,Tony Roma's,Las Vegas,36.0594861,-115.0468547,49,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2.1610647264253164
3GfdCuI0YCc5U3rLLLPHUw,Izakaya Cocokala,Las Vegas,36.115417,-115.2003327,96,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,2.371562198254819
H_eO04NZAQIDcbtFQ4BUag,Bobo China,Las Vegas,36.142996600000004,-115.27610630000001,158,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,2.528880110360805
d482l58ho0_IMdFkXX1F5Q,DB Brasserie,Las Vegas,36.122917,-115.168527,317,3.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,26,2.385707234054429
xj6Xs3HHr7YBdY2gH3sOfw,Tix4Tonight - Fashion Show Mall,Las Vegas,36.126655041999996,-115.16935432700001,134,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27,2.2939792070161187
uuGlYAIvYAX1q1KhpY6dtA,Brand Steakhouse,Las Vegas,36.1047801463,-115.17492681,481,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,28,2.5628904110077473
jmyvOW6G2T1fIePvajB4nQ,Cuba Cafe,Las Vegas,36.100259799999996,-115.12515549999999,261,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,2.378359330415345
DC7IRSzdW-B3fkGgxFlmrA,Desert Breeze Park,Las Vegas,36.1236399095,-115.27375012600001,64,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,2.5596754832280166
Ta4GRuHyZvU5H_l5IAG1PQ,Nanay Gloria's,Las Vegas,36.125541,-115.223274,128,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,2.168314072890397
aqwn3jdQLCWnb59gHK4nAw,Chicken Shack,Las Vegas,36.0721934971,-115.072997733,338,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,2.432656856963504
XdOxflXrlWRdL9IWzXC54Q,Olive Garden Italian Restaurant,Las Vegas,36.272766469299995,-115.266528986,146,3.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,33,2.1326932249827473
jnroKk9qi0FR2bFSkxYZNg,Booming Pot Noodles,Las Vegas,36.12682720000001,-115.2075436,150,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,2.3893622877060388
