business_id,name,city,latitude,longitude,review_count,stars,Restaurants,Shopping,Beauty & Spas,Nightlife,Bars,Active Life,Fashion,Coffee & Tea,Arts & Entertainment,Hotels & Travel,int_b_id,latent_1
QfWFxmXqRGixztgaZN0gOA,Helbachs Coffee House,Madison,43.0596333,-89.5135245,46,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,2.4978610902113743
Gi48Z9ZPlEUgQU1xo_7Hjw,Espresso Royale,Madison,43.0749004,-89.3964973,39,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2.0240243411756733
R8L9VLO5jHfzPA5rHiujIA,Culver's,Madison,43.0837436,-89.30780870000001,13,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.2098643393774453
gsCOklDm1pbx3Tzo3W-mtw,El Patron Mexican Grill,Madison,43.179309499999995,-89.2351404,33,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.0450600007362536
g15vs-93cq1IC2XSkZEmbA,Walmart,Madison,43.051893,-89.50913059999999,20,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,1.4814488930557363
aWYWNfHuQJyRwDHaHq8X1w,Tex Tubb's Taco Palace,Madison,43.092097700000004,-89.3547317,242,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.26222823654695
5p5YW_5bMOSuLIQjkJPO3w,Naples 15,Madison,43.077124299999994,-89.3815107,135,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.14205866416687
gNeiLxkopO1FgN4mjDESsA,Tuvalu Coffehouse & Gallery,Madison,42.988108700000005,-89.5337374,34,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,2.538276743657843
MP4-b7jgNB729l5S3L3pEQ,Wisconsin Brewing Company,Madison,42.9693256541,-89.5093465224,52,4.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8,2.6866311587841305
zgmslJH4f8rIJ1TKSrx3Uw,Fancy Nails,Madison,43.055060383500006,-89.4505333812,39,3.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2.3285409540763986
hMBfOXR1v2jjRUzpm1sUKA,5100 Bar & Grill,Madison,43.024109,-89.30452690000001,38,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10,2.002304776346016
8iZ5bR_Zl-xQZMDCvNKLgg,Crescendo Espresso Bar + Music Cafe,Madison,43.064652,-89.41699799999999,37,4.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,11,2.779239842408186
1-wuGggkiX5rGS6e2qTP7Q,Cafe Montmartre,Madison,43.0768356,-89.3833003,29,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,12,2.378309691710799
lk9FXwKCOxIvXAWF8zr_Zg,Cafe Soleil,Madison,43.076314,-89.3837429,25,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2.789445388148963
pUmECN5N94AQAe0DtptuYA,Burrito Drive,Madison,43.0810278,-89.3689566,100,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2.2369408414137513
U5pW5iuYdB_8NxEopCnpqQ,Mr Brews Taphouse,Madison,43.0743196966,-89.3904203572,25,3.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15,2.361629749205231
Bx8cfQJpZvKNA4TWPFWDJQ,Tuscany Mediterranean Grill,Madison,43.016575200000005,-89.4242797,23,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2.1336554484603565
IpBSMcheF7xfyHWErn59tw,Panera Bread,Madison,43.016974,-89.42269,32,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2.1352064079197093
mKT30qU_MlLj4Ps82JAZ8w,Uno Pizzeria & Grill,Madison,43.1354903,-89.29081190000001,50,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,2.234208834367453
fH-udnxBjJ0ldqMeaMAoSw,The Wise,Madison,43.067586999999996,-89.41251,27,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,1.9007298664418342
gM8jPz3-lGIbtHZH9UHg9A,The Kitchen Gallery,Madison,43.07433029999999,-89.3811075,18,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,2.7890120642619634
Twcjx4ofM9GWwXN6LVGSzw,Merchant Madison,Madison,43.0742365,-89.3810119,374,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,21,2.441798951366884
