business_id,name,city,latitude,longitude,review_count,stars,Restaurants,Shopping,Beauty & Spas,Nightlife,Bars,Active Life,Fashion,Coffee & Tea,Arts & Entertainment,Hotels & Travel,int_b_id,latent_1
hovoWva_UjbnyLWEbnFvBw,Thai Gourmet,Cleveland,41.1657087,-81.4413704,68,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.323034870065114
TegeuAoYBVgQRUBiDLU7Mw,Yours Truly Restaurants,Cleveland,41.2387348,-81.4405261,52,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.1157683656523916
ZUvAR3I1uhC27zQFcRXumw,Dina's Pizza & Pub,Cleveland,41.4395717,-81.726279,77,3.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2.2251616639743252
Eq3qA7F5uZBUbcYXROzntA,Shinano Sushi Bar & Japanese Cuisine,Cleveland,41.423565,-81.47743670000001,63,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.392486269071392
O54jXbKjZte4qVYabYjGjg,Zappitelli's Pizza,Cleveland,41.681422,-81.2962052,38,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.6581292244026087
qO7dpBAVxbrR4GbtR2uCOw,Heck's Café,Cleveland,41.457915,-82.010263,66,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5,2.1236618735956663
lum45B-qKKAN0QtRJlKFuw,El Rodeo,Cleveland,41.6831717,-81.34006240000001,20,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.953307170480023
KR2kRmHnRCaNzOUEGoB25w,B Spot,Cleveland,41.4604659923,-81.9525440737,219,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2.1782338918491297
axBhslRvyBiWlcX_Q0EKGQ,Panini's Bar & Grill,Cleveland,41.4720497131,-81.8832244873,23,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1.8207693525174393
LjHLfeiNRmINmXEanu27OQ,Evie Lou,Cleveland,41.477896,-81.6824693,23,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9,2.9293649505637034
