business_id,name,city,latitude,longitude,review_count,stars,Restaurants,Shopping,Beauty & Spas,Nightlife,Bars,Active Life,Fashion,Coffee & Tea,Arts & Entertainment,Hotels & Travel,int_b_id,latent_1
FFy9dIwiajcxA3gaDn6AeA,Brasserie Central,Montreal,45.4786701,-73.6035933,24,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.447309252457687
cemMv5hvZZPj-_1V4xT9rQ,Le Filet,Montreal,45.5179642,-73.5885491,74,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.4044252993325177
cEFnJrDaz7BLO0xOCJlF6A,Jardin De Jade Poon Kai Restaurant,Montreal,45.507439,-73.56060699999999,47,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.7238985255909949
MmU8ak-uG-s1RbqXu13m0Q,3 Amigos,Montreal,45.4944263,-73.57906659999999,143,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.654350019549647
EjS8cFHBK_rvgXqfEU4jKw,Phyllo Bar Melina's,Montreal,45.5236777,-73.605135,18,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.9045712704196274
5dVHpVTdk8M5YutBNgIidA,Caffè San Simeon,Montreal,45.533187330299995,-73.6134822477,31,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,2.922257639337177
6SArrlMdEw0JbO9UxtmlMQ,Bar Plan B,Montreal,45.523208000000004,-73.5835809,26,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6,2.293189005545695
P8rCpSJ4uWNE__pypJsgGA,Nacho Libre,Montreal,45.536737200000005,-73.6025263,38,3.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7,2.088834511933898
1uPQTz5XZSWr0ti7kUpaDw,Mai Xiang Yuan,Montreal,45.508309999999994,-73.560778,304,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2.598676168703053
fl6QedVx8-ZoQK8us_eeGA,Place des Festivals,Montreal,45.5075114085,-73.5675933212,12,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9,2.60813354575321
j0YMfO-cJhOXGDBSfv3FXg,Mâche!,Montreal,45.51513679999999,-73.563507,92,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2.2968580464530715
Y9RPOP5Bk3eRIWFNYkEahQ,Sophie Sucrée,Montreal,45.5166927,-73.57386329999999,54,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2.508842828904575
LW7EEaacxj9_UyMVTocWEA,Bazar Café,Montreal,45.5326801,-73.606052,20,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2.718448089753138
lbNrAWLlxOKw1lS_DKvziQ,La Khaïma,Montreal,45.522006,-73.595967,40,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2.389592882159145
o99TYf1ZOVM1j9gWw9vclA,Maestro SVP,Montreal,45.514276200000005,-73.5729452,68,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2.525949065841104
u-SvRRAfYgpbXZRfQgcTzA,Imadake,Montreal,45.488794,-73.58495400000001,202,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15,2.436623567146311
DrdhxvpwlZGhwF5vTR_QnA,Maison India,Montreal,45.4691158,-73.6181223,28,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2.3659677408472257
-Mz3M0g6iFZczs6a7ddf5g,Le Serpent,Montreal,45.4976464,-73.55713279999999,75,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2.6698239634786
MW4oUlTstLsUHhO87K1tXg,Café Myriade,Montreal,45.5005207,-73.5721972,24,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18,2.6938429702997055
qLTPXsxCxMkaJGt8opZYpQ,Place des Arts,Montreal,45.508318,-73.56643299999999,26,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19,2.6269132076922572
2l25CpGNVKaxGXZKTzu2Kw,Kitchen 73,Montreal,45.4842501,-73.7939684,18,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,2.0422071872802694
FmKcKBXtDQLyUq0eploh0A,Sumi Dojo,Montreal,45.5131729,-73.5706393,16,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,1.9985559176808214
UlxeOC0pwDYhF4DJoDM_ZA,Newtown,Montreal,45.4978770322,-73.5774150105,39,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2.203581209031522
WOd8tWsh2Yt_osHv-ngx_w,Universel,Montreal,45.5015765,-73.5755787,251,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2.150037511452483
drNjH8Z63cgp8FWXh2hahA,KINTON RAMEN,Montreal,45.4959489,-73.5750282,58,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,2.196357303521559
uaPTZHgqZuP8-CjZREI-Xg,B & M Restaurant,Montreal,45.524206799999995,-73.6002283,25,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,2.2331396793990295
8xCiibfgqy-8xpCWEaguqg,The Keg Steakhouse + Bar - Place Ville Marie,Montreal,45.500546899999996,-73.56894,151,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,26,2.4021140964322303
1Q2_qfRwRziYXdCX5Oda6Q,Hakata Ramen,Montreal,45.49840617899999,-73.5726928711,55,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,2.065402618351507
o05HPzyrpcguxH9AL1Knvw,Pub Burgundy Lion,Montreal,45.482790146199996,-73.5751922387,159,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,28,2.351428433414471
jW_hNGlYJw2Q2ssYDHihfg,Le Pourvoyeur,Montreal,45.5360085,-73.61639620000001,46,3.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,29,2.1358109417546474
lOpz9DxyMVfLKbET7EVdTQ,Tiffany's,Montreal,45.4980539,-73.65781120000001,28,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,2.117565401298978
B0vJZ5PuFeW42JpEgiuFjg,Allo Mon Coco,Montreal,45.562321552,-73.74454185229999,21,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,2.2531284065205304
VzLwewoXSFVLUQjHgBzlzA,Monsieur B,Montreal,45.525025,-73.586277,21,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,2.2969545151802055
rMHExrnEedN-74-1osZ2MA,Restaurant Le Vieux St-Laurent,Montreal,45.516739855299996,-73.57881645149999,34,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,2.5541834702482626
PVgROa96PHUbMZU9Cc-zAA,Al Taib,Montreal,45.496001,-73.58000390000001,33,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,2.2157890465372465
JHKU_hQCrhD1pgpzG2DC7w,Il Fornetto,Montreal,45.4332261,-73.6817128,14,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,2.1637276993966
N52YfkFdHjZpdUV_-nkJbw,Cosmos Snack Bar,Montreal,45.4696099,-73.618324,35,4.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,36,2.5763914381724113
euaPhC6BsaIEIBk2AWPZVw,Odaki,Montreal,45.5166724,-73.57843670000001,36,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,1.3729154847565979
noW4Uc5c_clw-A96UBcUyA,Chez Doval,Montreal,45.5205155,-73.58263120000001,37,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,2.3229054075411995
En02RzaPS_5Exp8_LbJOdA,K2 Bistro,Montreal,45.4977251,-73.57731109999999,28,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,2.046662258026647
BhkTREWwgvOCWOM9TSldkw,L'Assommoir Bernard,Montreal,45.525958100000004,-73.6034603,26,3.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,40,2.144510337562919
cNkm08qu--yjIY_NPxrS2g,Les Enfants Terribles,Montreal,45.50206,-73.569346,29,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,41,1.9898447072703094
hXeasEtce5edeiRaGx5kmw,Scarolies Pasta Emporium,Montreal,45.468441399999996,-73.8308755,48,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,2.0528647144638854
c_XbaJqhm-5ycSBOkVUBmg,Don Taco,Montreal,45.4932164,-73.58037940000001,26,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,1.9862758636505302
6qZ7ENuqaPqwuttURXQSWg,Restaurant Bitoque,Montreal,45.479332,-73.581482,23,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,2.3969010100716086
OSXpi4u9RZfWq1FZt5qG0w,Flyjin,Montreal,45.5015198,-73.5567037,37,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45,2.2922483993888316
RO32EAy8IfnWAm04vCPmzA,Le 4e Mur,Montreal,45.516177899999995,-73.5657819,34,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,46,2.8743969787786146
uzQLMtX9TP_uk8s-QZjPCQ,Honey Martin,Montreal,45.4687307,-73.61893520000001,17,3.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,47,2.30959317861598
WkqoHQYYfnQuKEU4a8kjGQ,Dobe & Andy,Montreal,45.5077638,-73.5619422,29,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,2.4850251908762737
s0GeAnaUENWb2xAn_6EX-Q,Café Frida,Montreal,45.4746144,-73.58696379999999,48,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,2.712965793414845
bqFHF1y_s7XxYKH3IjtPSA,Pâtisserie la Ruche,Montreal,45.5167287,-73.5896347,25,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,2.56088279386844
NaO8109RYqscYu8fLzURsQ,Restaurant Kam DO,Montreal,45.514004799999995,-73.6820886,18,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,2.27124038031918
CEsh0ScOKlL3mpvjypqszA,Ichigo Ichie,Montreal,45.5212717,-73.5784901,34,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,52,2.6698265589633867
gA4bnK91phT5FTzG4ki3Dw,Restaurant Devi,Montreal,45.4972383,-73.575863,62,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,2.134065535744885
EGIJ7sfXa5ha89fBxJsTuQ,Caffè Italia,Montreal,45.532702,-73.61435,38,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54,2.6560898741420917
9YL6FpVTp9tlOm9MCqfNfA,Au Festin de Babette,Montreal,45.521231,-73.57638,27,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55,2.560790286514161
zmQyE-gIUpwBCMmTFFRbJw,Pizzéria Roméo,Montreal,45.5228016,-73.58416590000002,21,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,2.1707495913653707
3Dv-WQpSmdKhrDKiX9iOkA,La Cage Aux Sports,Montreal,45.50679,-73.552638,57,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,1.5281790110387334
BkIZ8UDA23qxnp_kR1Sv8Q,Eggspectation,Montreal,45.5073024199,-73.5658770571,231,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,2.09790756237372
ZsrQbYusDGkNqXMnxBhqlQ,Café Falco,Montreal,45.5279968,-73.5981402,31,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,2.586498242385094
WJsDppnOQnP-GlvHmFNHag,Mythos Ouzeri,Montreal,45.520959999999995,-73.599528,34,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,2.7218403153199238
ck3rA4xSMx4T8QLCwZ9hwg,Marathon Souvlaki Restaurant,Montreal,45.4833359329,-73.793910809,51,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,2.559827585407538
M4372_M6P0O6jhwPdVcHOg,Agrikol,Montreal,45.519711799999996,-73.5621687,47,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,62,2.573522395232486
Ht-_i0UAq7YDBaqJwcQMdQ,Le Club Chasse et Pêche,Montreal,45.5089369,-73.5525034,155,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,2.7347028505661886
d9VHRDmg37JrC8o7gqHxsw,Hotel Omni Mont-Royal,Montreal,45.502201899999996,-73.57593220000001,72,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64,2.141227433755337
